route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4486_88185,341,4492_5823,Merrion Square,11661,1,4492_7778195_4026005,4492_162
4486_88185,342,4492_5824,Merrion Square,17667,1,4492_7778195_4026007,4492_161
4486_88185,340,4492_5825,Merrion Square,3981,1,4492_7778195_4026002,4492_161
4486_88185,341,4492_5826,Merrion Square,11714,1,4492_7778195_4026011,4492_162
4486_88185,341,4492_5827,Merrion Square,11592,1,4492_7778195_4026001,4492_161
4486_88185,340,4492_5828,Merrion Square,4029,1,4492_7778195_4026003,4492_162
4486_88185,342,4492_5829,Merrion Square,17712,1,4492_7778195_4026005,4492_163
4486_88175,342,4492_583,Donnybrook Stadium,19389,0,4492_7778195_1011008,4492_21
4486_88185,340,4492_5830,Merrion Square,4164,1,4492_7778195_4026010,4492_161
4486_88185,341,4492_5831,Merrion Square,11651,1,4492_7778195_4026002,4492_162
4486_88185,342,4492_5832,Merrion Square,17685,1,4492_7778195_4026002,4492_161
4486_88185,340,4492_5833,Merrion Square,4041,1,4492_7778195_4026005,4492_161
4486_88185,341,4492_5834,Merrion Square,11702,1,4492_7778195_4026010,4492_162
4486_88185,342,4492_5835,Merrion Square,17722,1,4492_7778195_4026006,4492_161
4486_88185,340,4492_5836,Merrion Square,4173,1,4492_7778195_4026013,4492_161
4486_88185,341,4492_5837,Merrion Square,11615,1,4492_7778195_4026006,4492_162
4486_88185,342,4492_5838,Merrion Square,17692,1,4492_7778195_4026003,4492_161
4486_88185,341,4492_5839,Merrion Square,11605,1,4492_7778195_4026004,4492_162
4486_88175,340,4492_584,Donnybrook Stadium,6965,0,4492_7778195_1011016,4492_22
4486_88185,340,4492_5840,Merrion Square,4135,1,4492_7778195_4026009,4492_163
4486_88185,340,4492_5841,Merrion Square,4145,1,4492_7778195_4026017,4492_161
4486_88185,341,4492_5842,Merrion Square,11681,1,4492_7778195_4026003,4492_162
4486_88185,342,4492_5843,Merrion Square,17644,1,4492_7778195_4026001,4492_161
4486_88185,340,4492_5844,Merrion Square,4220,1,4492_7778195_4026018,4492_161
4486_88185,341,4492_5845,Merrion Square,11663,1,4492_7778195_4026005,4492_162
4486_88185,342,4492_5846,Merrion Square,17669,1,4492_7778195_4026007,4492_161
4486_88185,340,4492_5847,Merrion Square,4091,1,4492_7778195_4026007,4492_161
4486_88185,341,4492_5848,Merrion Square,11752,1,4492_7778195_4026014,4492_162
4486_88185,340,4492_5849,Merrion Square,4204,1,4492_7778195_4026014,4492_161
4486_88175,341,4492_585,Donnybrook Stadium,14168,0,4492_7778195_1011011,4492_21
4486_88185,341,4492_5850,Merrion Square,11757,1,4492_7778195_4026015,4492_162
4486_88185,342,4492_5851,Merrion Square,17714,1,4492_7778195_4026005,4492_163
4486_88185,340,4492_5852,Merrion Square,4031,1,4492_7778195_4026003,4492_161
4486_88185,341,4492_5853,Merrion Square,11733,1,4492_7778195_4026013,4492_162
4486_88185,342,4492_5854,Merrion Square,17652,1,4492_7778195_4026010,4492_161
4486_88185,341,4492_5855,Merrion Square,11594,1,4492_7778195_4026001,4492_161
4486_88185,340,4492_5856,Merrion Square,4074,1,4492_7778195_4026019,4492_162
4486_88185,342,4492_5857,Merrion Square,17724,1,4492_7778195_4026006,4492_161
4486_88185,341,4492_5858,Merrion Square,11775,1,4492_7778195_4026016,4492_161
4486_88185,340,4492_5859,Merrion Square,4064,1,4492_7778195_4026012,4492_162
4486_88175,340,4492_586,Donnybrook Stadium,6806,0,4492_7778195_1011006,4492_21
4486_88185,340,4492_5860,Merrion Square,4175,1,4492_7778195_4026013,4492_161
4486_88185,342,4492_5861,Merrion Square,17694,1,4492_7778195_4026003,4492_162
4486_88185,341,4492_5862,Merrion Square,11704,1,4492_7778195_4026010,4492_163
4486_88185,340,4492_5863,Merrion Square,3985,1,4492_7778195_4026002,4492_161
4486_88185,341,4492_5864,Merrion Square,11617,1,4492_7778195_4026006,4492_162
4486_88185,342,4492_5865,Merrion Square,17741,1,4492_7778195_4026011,4492_161
4486_88185,340,4492_5866,Merrion Square,4147,1,4492_7778195_4026017,4492_161
4486_88185,341,4492_5867,Merrion Square,11607,1,4492_7778195_4026004,4492_161
4486_88185,340,4492_5868,Merrion Square,4125,1,4492_7778195_4026020,4492_161
4486_88185,342,4492_5869,Merrion Square,17671,1,4492_7778195_4026007,4492_161
4486_88175,342,4492_587,Donnybrook Stadium,19366,0,4492_7778195_1011007,4492_22
4486_88185,340,4492_5870,Merrion Square,4226,1,4492_7778195_4026021,4492_161
4486_88185,341,4492_5871,Merrion Square,11583,1,4492_7778195_4026018,4492_162
4486_88185,340,4492_5872,Merrion Square,4093,1,4492_7778195_4026007,4492_161
4486_88185,341,4492_5873,Merrion Square,11665,1,4492_7778195_4026005,4492_161
4486_88185,342,4492_5874,Merrion Square,17716,1,4492_7778195_4026005,4492_162
4486_88185,340,4492_5875,Merrion Square,4045,1,4492_7778195_4026005,4492_161
4486_88185,340,4492_5876,Merrion Square,4206,1,4492_7778195_4026014,4492_161
4486_88185,341,4492_5877,Merrion Square,11754,1,4492_7778195_4026014,4492_162
4486_88185,342,4492_5878,Merrion Square,17654,1,4492_7778195_4026010,4492_161
4486_88185,340,4492_5879,Merrion Square,4033,1,4492_7778195_4026003,4492_161
4486_88175,341,4492_588,Donnybrook Stadium,13895,0,4492_7778195_1011007,4492_21
4486_88185,341,4492_5880,Merrion Square,11786,1,4492_7778195_4026017,4492_161
4486_88185,340,4492_5881,Merrion Square,4139,1,4492_7778195_4026009,4492_161
4486_88185,342,4492_5882,Merrion Square,17726,1,4492_7778195_4026006,4492_161
4486_88185,341,4492_5883,Merrion Square,11691,1,4492_7778195_4026019,4492_161
4486_88185,340,4492_5884,Merrion Square,4076,1,4492_7778195_4026019,4492_162
4486_88185,340,4492_5885,Merrion Square,4101,1,4492_7778195_4026023,4492_161
4486_88185,342,4492_5886,Merrion Square,17696,1,4492_7778195_4026003,4492_161
4486_88185,341,4492_5887,Merrion Square,11596,1,4492_7778195_4026001,4492_162
4486_88185,340,4492_5888,Merrion Square,4229,1,4492_7778195_4026024,4492_161
4486_88185,340,4492_5889,Merrion Square,4177,1,4492_7778195_4026013,4492_161
4486_88175,342,4492_589,Donnybrook Stadium,19344,0,4492_7778195_1011006,4492_21
4486_88185,341,4492_5890,Merrion Square,11706,1,4492_7778195_4026010,4492_162
4486_88185,342,4492_5891,Merrion Square,17743,1,4492_7778195_4026011,4492_161
4486_88185,340,4492_5892,Merrion Square,4224,1,4492_7778195_4026018,4492_161
4486_88185,341,4492_5893,Merrion Square,11761,1,4492_7778195_4026015,4492_161
4486_88185,340,4492_5894,Merrion Square,3987,1,4492_7778195_4026002,4492_161
4486_88185,342,4492_5895,Merrion Square,17757,1,4492_7778195_4026014,4492_161
4486_88185,341,4492_5896,Merrion Square,11619,1,4492_7778195_4026006,4492_161
4486_88185,340,4492_5897,Merrion Square,4149,1,4492_7778195_4026017,4492_161
4486_88185,341,4492_5898,Merrion Square,11737,1,4492_7778195_4026013,4492_161
4486_88185,342,4492_5899,Merrion Square,17764,1,4492_7778195_4026015,4492_162
4486_88252,340,4492_59,Shaw street,2469,0,4492_7778195_9001004,4492_1
4486_88175,340,4492_590,Donnybrook Stadium,6902,0,4492_7778195_1011014,4492_22
4486_88185,340,4492_5900,Merrion Square,4127,1,4492_7778195_4026020,4492_161
4486_88185,341,4492_5901,Merrion Square,11667,1,4492_7778195_4026005,4492_161
4486_88185,342,4492_5902,Merrion Square,17766,1,4492_7778195_4026016,4492_161
4486_88185,340,4492_5903,Merrion Square,4068,1,4492_7778195_4026012,4492_162
4486_88185,341,4492_5904,Merrion Square,11756,1,4492_7778195_4026014,4492_161
4486_88185,340,4492_5905,Merrion Square,4047,1,4492_7778195_4026005,4492_161
4486_88185,342,4492_5906,Merrion Square,17785,1,4492_7778195_4026017,4492_161
4486_88185,341,4492_5907,Merrion Square,11779,1,4492_7778195_4026016,4492_161
4486_88185,340,4492_5908,Merrion Square,4018,1,4492_7778195_4026022,4492_161
4486_88185,341,4492_5909,Merrion Square,11693,1,4492_7778195_4026019,4492_161
4486_88175,341,4492_591,Donnybrook Stadium,14129,0,4492_7778195_1011009,4492_21
4486_88185,342,4492_5910,Merrion Square,17675,1,4492_7778195_4026007,4492_162
4486_88185,340,4492_5911,Merrion Square,4035,1,4492_7778195_4026003,4492_161
4486_88185,341,4492_5912,Merrion Square,11598,1,4492_7778195_4026001,4492_161
4486_88185,340,4492_5913,Merrion Square,4237,1,4492_7778195_4026025,4492_161
4486_88185,342,4492_5914,Merrion Square,17745,1,4492_7778195_4026011,4492_162
4486_88185,341,4492_5915,Merrion Square,11708,1,4492_7778195_4026010,4492_161
4486_88185,340,4492_5916,Merrion Square,4078,1,4492_7778195_4026019,4492_162
4486_88185,342,4492_5917,Merrion Square,17759,1,4492_7778195_4026014,4492_161
4486_88185,340,4492_5918,Merrion Square,4179,1,4492_7778195_4026013,4492_161
4486_88185,341,4492_5919,Merrion Square,11621,1,4492_7778195_4026006,4492_161
4486_88175,340,4492_592,Donnybrook Stadium,6796,0,4492_7778195_1011015,4492_21
4486_88185,342,4492_5920,Merrion Square,17730,1,4492_7778195_4026006,4492_161
4486_88185,340,4492_5921,Merrion Square,3989,1,4492_7778195_4026002,4492_161
4486_88185,341,4492_5922,Merrion Square,11816,1,4492_7778195_4026022,4492_161
4486_88185,342,4492_5923,Merrion Square,17660,1,4492_7778195_4026010,4492_161
4486_88185,340,4492_5924,Merrion Square,4248,1,4492_7778195_4026026,4492_162
4486_88185,340,4492_5925,Merrion Square,4210,1,4492_7778195_4026014,4492_161
4486_88185,341,4492_5926,Merrion Square,11669,1,4492_7778195_4026005,4492_162
4486_88185,342,4492_5927,Merrion Square,17787,1,4492_7778195_4026017,4492_161
4486_88185,340,4492_5928,Merrion Square,4070,1,4492_7778195_4026012,4492_161
4486_88185,341,4492_5929,Merrion Square,11781,1,4492_7778195_4026016,4492_161
4486_88175,342,4492_593,Donnybrook Stadium,19391,0,4492_7778195_1011008,4492_22
4486_88185,342,4492_5930,Merrion Square,17677,1,4492_7778195_4026007,4492_161
4486_88185,340,4492_5931,Merrion Square,4099,1,4492_7778195_4026007,4492_161
4486_88185,341,4492_5932,Merrion Square,11695,1,4492_7778195_4026019,4492_161
4486_88185,340,4492_5933,Merrion Square,4239,1,4492_7778195_4026025,4492_161
4486_88185,342,4492_5934,Merrion Square,17747,1,4492_7778195_4026011,4492_162
4486_88185,341,4492_5935,Merrion Square,11710,1,4492_7778195_4026010,4492_161
4486_88185,340,4492_5936,Merrion Square,4080,1,4492_7778195_4026019,4492_162
4486_88185,342,4492_5937,Merrion Square,17761,1,4492_7778195_4026014,4492_161
4486_88185,340,4492_5938,Merrion Square,4181,1,4492_7778195_4026013,4492_161
4486_88185,341,4492_5939,Merrion Square,12903,1,4492_7778195_4026020,4492_161
4486_88175,341,4492_594,Donnybrook Stadium,14159,0,4492_7778195_1011008,4492_21
4486_88185,342,4492_5940,Merrion Square,17732,1,4492_7778195_4026006,4492_161
4486_88185,340,4492_5941,Merrion Square,3991,1,4492_7778195_4026002,4492_161
4486_88185,341,4492_5942,Merrion Square,11818,1,4492_7778195_4026022,4492_161
4486_88185,342,4492_5943,Merrion Square,17662,1,4492_7778195_4026010,4492_161
4486_88185,340,4492_5944,Merrion Square,4250,1,4492_7778195_4026026,4492_162
4486_88185,340,4492_5945,Merrion Square,4022,1,4492_7778195_4026022,4492_161
4486_88185,341,4492_5946,Merrion Square,11671,1,4492_7778195_4026005,4492_162
4486_88185,342,4492_5947,Merrion Square,17772,1,4492_7778195_4026016,4492_161
4486_88185,340,4492_5948,Merrion Square,4072,1,4492_7778195_4026012,4492_161
4486_88185,341,4492_5949,Merrion Square,11625,1,4492_7778195_4026006,4492_161
4486_88175,340,4492_595,Donnybrook Stadium,6967,0,4492_7778195_1011016,4492_21
4486_88185,342,4492_5950,Merrion Square,17679,1,4492_7778195_4026007,4492_161
4486_88185,340,4492_5951,Merrion Square,4241,1,4492_7778195_4026025,4492_161
4486_88185,341,4492_5952,Merrion Square,11697,1,4492_7778195_4026019,4492_161
4486_88185,342,4492_5953,Merrion Square,17791,1,4492_7778195_4026017,4492_161
4486_88185,340,4492_5954,Merrion Square,4082,1,4492_7778195_4026019,4492_162
4486_88185,340,4492_5955,Merrion Square,3993,1,4492_7778195_4026002,4492_161
4486_88185,341,4492_5956,Merrion Square,11712,1,4492_7778195_4026010,4492_162
4486_88185,342,4492_5957,Merrion Square,17763,1,4492_7778195_4026014,4492_161
4486_88185,340,4492_5958,Merrion Square,4183,1,4492_7778195_4026013,4492_161
4486_88185,342,4492_5959,Merrion Square,17664,1,4492_7778195_4026010,4492_162
4486_88175,342,4492_596,Donnybrook Stadium,19368,0,4492_7778195_1011007,4492_22
4486_88185,341,4492_5960,Merrion Square,11820,1,4492_7778195_4026022,4492_163
4486_88186,340,4492_5961,Jobstown,4680,0,4492_7778195_6027101,4492_164
4486_88186,341,4492_5962,Jobstown,12038,0,4492_7778195_6027101,4492_164
4486_88186,340,4492_5963,Jobstown,581,0,4492_7778195_3027008,4492_167
4486_88186,340,4492_5964,Jobstown,4694,0,4492_7778195_6027102,4492_164
4486_88186,340,4492_5965,Jobstown,607,0,4492_7778195_3027012,4492_167
4486_88186,341,4492_5966,Jobstown,11902,0,4492_7778195_6027102,4492_164
4486_88186,340,4492_5967,Jobstown,4656,0,4492_7778195_6027103,4492_165
4486_88186,340,4492_5968,Jobstown,5597,0,4492_7778195_6027105,4492_164
4486_88186,340,4492_5969,Jobstown,565,0,4492_7778195_3027016,4492_167
4486_88175,341,4492_597,Donnybrook Stadium,14165,0,4492_7778195_1011010,4492_21
4486_88186,340,4492_5970,Jobstown,4635,0,4492_7778195_6027106,4492_164
4486_88186,340,4492_5971,Jobstown,4669,0,4492_7778195_6027107,4492_164
4486_88186,341,4492_5972,Jobstown,11895,0,4492_7778195_6027103,4492_165
4486_88186,340,4492_5973,Jobstown,588,0,4492_7778195_3027017,4492_167
4486_88186,340,4492_5974,Jobstown,4615,0,4492_7778195_6027108,4492_164
4486_88186,340,4492_5975,Jobstown,4730,0,4492_7778195_6027109,4492_164
4486_88186,340,4492_5976,Jobstown,4720,0,4492_7778195_6027110,4492_164
4486_88186,341,4492_5977,Jobstown,8586,0,4492_7778195_3027001,4492_165
4486_88186,340,4492_5978,Jobstown,4774,0,4492_7778195_6027104,4492_164
4486_88186,340,4492_5979,Jobstown,4736,0,4492_7778195_6027111,4492_164
4486_88175,342,4492_598,Donnybrook Stadium,19346,0,4492_7778195_1011006,4492_21
4486_88186,340,4492_5980,Jobstown,4663,0,4492_7778195_6027112,4492_164
4486_88186,341,4492_5981,Jobstown,8531,0,4492_7778195_3027002,4492_165
4486_88186,340,4492_5982,Jobstown,4742,0,4492_7778195_6027113,4492_164
4486_88186,340,4492_5983,Jobstown,573,0,4492_7778195_3027002,4492_164
4486_88186,340,4492_5984,Jobstown,615,0,4492_7778195_3027004,4492_164
4486_88186,341,4492_5985,Jobstown,8671,0,4492_7778195_3027004,4492_165
4486_88186,342,4492_5986,Jobstown,17904,0,4492_7778195_6027101,4492_168
4486_88186,340,4492_5987,Jobstown,533,0,4492_7778195_3027006,4492_164
4486_88186,340,4492_5988,Jobstown,622,0,4492_7778195_3027007,4492_164
4486_88186,341,4492_5989,Jobstown,12040,0,4492_7778195_6027104,4492_165
4486_88175,341,4492_599,Donnybrook Stadium,13897,0,4492_7778195_1011007,4492_21
4486_88186,340,4492_5990,Jobstown,583,0,4492_7778195_3027008,4492_164
4486_88186,342,4492_5991,Jobstown,17910,0,4492_7778195_6027102,4492_165
4486_88186,341,4492_5992,Jobstown,11939,0,4492_7778195_6027105,4492_164
4486_88186,340,4492_5993,Jobstown,666,0,4492_7778195_3027029,4492_165
4486_88186,340,4492_5994,Jobstown,667,0,4492_7778195_3027031,4492_164
4486_88186,341,4492_5995,Jobstown,11904,0,4492_7778195_6027102,4492_164
4486_88186,340,4492_5996,Jobstown,596,0,4492_7778195_3027011,4492_165
4486_88186,342,4492_5997,Jobstown,17892,0,4492_7778195_6027103,4492_168
4486_88186,341,4492_5998,Jobstown,11914,0,4492_7778195_6027106,4492_164
4486_88186,340,4492_5999,Jobstown,609,0,4492_7778195_3027012,4492_165
4486_88252,340,4492_6,Shaw street,1226,0,4492_7778195_9001002,4492_1
4486_88252,341,4492_60,Shaw street,9273,0,4492_7778195_9001005,4492_1
4486_88175,342,4492_600,Donnybrook Stadium,19393,0,4492_7778195_1011008,4492_21
4486_88186,341,4492_6000,Jobstown,11887,0,4492_7778195_6027107,4492_164
4486_88186,342,4492_6001,Jobstown,15175,0,4492_7778195_3027001,4492_165
4486_88186,340,4492_6002,Jobstown,518,0,4492_7778195_3027015,4492_168
4486_88186,340,4492_6003,Jobstown,567,0,4492_7778195_3027016,4492_164
4486_88186,341,4492_6004,Jobstown,11970,0,4492_7778195_6027108,4492_165
4486_88186,341,4492_6005,Jobstown,11897,0,4492_7778195_6027103,4492_164
4486_88186,340,4492_6006,Jobstown,494,0,4492_7778195_3027003,4492_165
4486_88186,342,4492_6007,Jobstown,17925,0,4492_7778195_6027104,4492_168
4486_88186,341,4492_6008,Jobstown,11919,0,4492_7778195_6027109,4492_164
4486_88186,340,4492_6009,Jobstown,590,0,4492_7778195_3027017,4492_165
4486_88175,341,4492_601,Donnybrook Stadium,14131,0,4492_7778195_1011009,4492_21
4486_88186,342,4492_6010,Jobstown,15211,0,4492_7778195_3027005,4492_164
4486_88186,340,4492_6011,Jobstown,4682,0,4492_7778195_6027101,4492_165
4486_88186,341,4492_6012,Jobstown,8570,0,4492_7778195_3027009,4492_168
4486_88186,340,4492_6013,Jobstown,4696,0,4492_7778195_6027102,4492_164
4486_88186,341,4492_6014,Jobstown,11934,0,4492_7778195_6027110,4492_165
4486_88186,341,4492_6015,Jobstown,11978,0,4492_7778195_6027111,4492_164
4486_88186,342,4492_6016,Jobstown,17899,0,4492_7778195_6027105,4492_165
4486_88186,340,4492_6017,Jobstown,4658,0,4492_7778195_6027103,4492_168
4486_88186,341,4492_6018,Jobstown,11957,0,4492_7778195_6027112,4492_164
4486_88186,340,4492_6019,Jobstown,5599,0,4492_7778195_6027105,4492_165
4486_88175,342,4492_602,Donnybrook Stadium,19370,0,4492_7778195_1011007,4492_21
4486_88186,342,4492_6020,Jobstown,15195,0,4492_7778195_3027007,4492_164
4486_88186,341,4492_6021,Jobstown,8588,0,4492_7778195_3027001,4492_165
4486_88186,340,4492_6022,Jobstown,4637,0,4492_7778195_6027106,4492_168
4486_88186,340,4492_6023,Jobstown,655,0,4492_7778195_3027026,4492_164
4486_88186,341,4492_6024,Jobstown,8533,0,4492_7778195_3027002,4492_165
4486_88186,340,4492_6025,Jobstown,662,0,4492_7778195_3027028,4492_164
4486_88186,341,4492_6026,Jobstown,8636,0,4492_7778195_3027012,4492_165
4486_88186,342,4492_6027,Jobstown,15249,0,4492_7778195_3027008,4492_168
4486_88186,341,4492_6028,Jobstown,8684,0,4492_7778195_3027013,4492_164
4486_88186,340,4492_6029,Jobstown,4617,0,4492_7778195_6027108,4492_165
4486_88175,341,4492_603,Donnybrook Stadium,14161,0,4492_7778195_1011008,4492_21
4486_88186,342,4492_6030,Jobstown,17936,0,4492_7778195_6027106,4492_164
4486_88186,340,4492_6031,Jobstown,4732,0,4492_7778195_6027109,4492_164
4486_88186,341,4492_6032,Jobstown,8689,0,4492_7778195_3027014,4492_165
4486_88186,340,4492_6033,Jobstown,4722,0,4492_7778195_6027110,4492_164
4486_88186,341,4492_6034,Jobstown,8673,0,4492_7778195_3027004,4492_165
4486_88186,342,4492_6035,Jobstown,17906,0,4492_7778195_6027101,4492_168
4486_88186,340,4492_6036,Jobstown,4776,0,4492_7778195_6027104,4492_164
4486_88186,341,4492_6037,Jobstown,8654,0,4492_7778195_3027015,4492_165
4486_88186,342,4492_6038,Jobstown,17912,0,4492_7778195_6027102,4492_164
4486_88186,340,4492_6039,Jobstown,4738,0,4492_7778195_6027111,4492_164
4486_88175,340,4492_604,Phoenix Pk,6897,1,4492_7778195_1011014,4492_23
4486_88186,341,4492_6040,Jobstown,12042,0,4492_7778195_6027104,4492_165
4486_88186,340,4492_6041,Jobstown,4665,0,4492_7778195_6027112,4492_164
4486_88186,341,4492_6042,Jobstown,11962,0,4492_7778195_6027113,4492_165
4486_88186,342,4492_6043,Jobstown,15263,0,4492_7778195_3027011,4492_168
4486_88186,340,4492_6044,Jobstown,4744,0,4492_7778195_6027113,4492_164
4486_88186,341,4492_6045,Jobstown,8524,0,4492_7778195_3027018,4492_165
4486_88186,342,4492_6046,Jobstown,17930,0,4492_7778195_6027107,4492_164
4486_88186,341,4492_6047,Jobstown,8507,0,4492_7778195_3027019,4492_164
4486_88186,340,4492_6048,Jobstown,575,0,4492_7778195_3027002,4492_165
4486_88186,341,4492_6049,Jobstown,11941,0,4492_7778195_6027105,4492_164
4486_88175,340,4492_605,Phoenix Pk,6791,1,4492_7778195_1011015,4492_23
4486_88186,340,4492_6050,Jobstown,617,0,4492_7778195_3027004,4492_165
4486_88186,342,4492_6051,Jobstown,17894,0,4492_7778195_6027103,4492_168
4486_88186,341,4492_6052,Jobstown,8644,0,4492_7778195_3027020,4492_164
4486_88186,340,4492_6053,Jobstown,535,0,4492_7778195_3027006,4492_165
4486_88186,342,4492_6054,Jobstown,15275,0,4492_7778195_3027012,4492_164
4486_88186,341,4492_6055,Jobstown,11906,0,4492_7778195_6027102,4492_164
4486_88186,340,4492_6056,Jobstown,624,0,4492_7778195_3027007,4492_165
4486_88186,340,4492_6057,Jobstown,585,0,4492_7778195_3027008,4492_164
4486_88186,342,4492_6058,Jobstown,15177,0,4492_7778195_3027001,4492_165
4486_88186,341,4492_6059,Jobstown,11916,0,4492_7778195_6027106,4492_168
4486_88175,340,4492_606,Phoenix Pk,6962,1,4492_7778195_1011016,4492_23
4486_88186,341,4492_6060,Jobstown,11889,0,4492_7778195_6027107,4492_164
4486_88186,340,4492_6061,Jobstown,669,0,4492_7778195_3027031,4492_165
4486_88186,342,4492_6062,Jobstown,17927,0,4492_7778195_6027104,4492_164
4486_88186,340,4492_6063,Jobstown,598,0,4492_7778195_3027011,4492_164
4486_88186,341,4492_6064,Jobstown,11972,0,4492_7778195_6027108,4492_165
4486_88186,341,4492_6065,Jobstown,11899,0,4492_7778195_6027103,4492_164
4486_88186,342,4492_6066,Jobstown,15213,0,4492_7778195_3027005,4492_165
4486_88186,340,4492_6067,Jobstown,611,0,4492_7778195_3027012,4492_168
4486_88186,341,4492_6068,Jobstown,11921,0,4492_7778195_6027109,4492_164
4486_88186,340,4492_6069,Jobstown,520,0,4492_7778195_3027015,4492_165
4486_88175,340,4492_607,Phoenix Pk,7149,1,4492_7778195_1011003,4492_23
4486_88186,342,4492_6070,Jobstown,17919,0,4492_7778195_6027108,4492_164
4486_88186,340,4492_6071,Jobstown,569,0,4492_7778195_3027016,4492_164
4486_88186,341,4492_6072,Jobstown,8572,0,4492_7778195_3027009,4492_165
4486_88186,342,4492_6073,Jobstown,17901,0,4492_7778195_6027105,4492_164
4486_88186,340,4492_6074,Jobstown,496,0,4492_7778195_3027003,4492_165
4486_88186,341,4492_6075,Jobstown,11936,0,4492_7778195_6027110,4492_168
4486_88186,341,4492_6076,Jobstown,11980,0,4492_7778195_6027111,4492_164
4486_88186,340,4492_6077,Jobstown,592,0,4492_7778195_3027017,4492_165
4486_88186,342,4492_6078,Jobstown,15242,0,4492_7778195_3027013,4492_164
4486_88186,341,4492_6079,Jobstown,11959,0,4492_7778195_6027112,4492_164
4486_88175,340,4492_608,Phoenix Pk,6803,1,4492_7778195_1011006,4492_23
4486_88186,340,4492_6080,Jobstown,4684,0,4492_7778195_6027101,4492_165
4486_88186,342,4492_6081,Jobstown,15197,0,4492_7778195_3027007,4492_164
4486_88186,341,4492_6082,Jobstown,8680,0,4492_7778195_3027021,4492_165
4486_88186,340,4492_6083,Jobstown,4698,0,4492_7778195_6027102,4492_168
4486_88186,341,4492_6084,Jobstown,8590,0,4492_7778195_3027001,4492_164
4486_88186,340,4492_6085,Jobstown,4660,0,4492_7778195_6027103,4492_165
4486_88186,342,4492_6086,Jobstown,15251,0,4492_7778195_3027008,4492_164
4486_88186,341,4492_6087,Jobstown,8535,0,4492_7778195_3027002,4492_164
4486_88186,340,4492_6088,Jobstown,5601,0,4492_7778195_6027105,4492_165
4486_88186,342,4492_6089,Jobstown,17938,0,4492_7778195_6027106,4492_164
4486_88175,340,4492_609,Phoenix Pk,6899,1,4492_7778195_1011014,4492_23
4486_88186,341,4492_6090,Jobstown,8549,0,4492_7778195_3027022,4492_165
4486_88186,340,4492_6091,Jobstown,4639,0,4492_7778195_6027106,4492_168
4486_88186,341,4492_6092,Jobstown,8686,0,4492_7778195_3027013,4492_164
4486_88186,340,4492_6093,Jobstown,657,0,4492_7778195_3027026,4492_165
4486_88186,342,4492_6094,Jobstown,15220,0,4492_7778195_3027014,4492_164
4486_88186,340,4492_6095,Jobstown,664,0,4492_7778195_3027028,4492_164
4486_88186,341,4492_6096,Jobstown,8691,0,4492_7778195_3027014,4492_165
4486_88186,341,4492_6097,Jobstown,11966,0,4492_7778195_6027114,4492_164
4486_88186,342,4492_6098,Jobstown,17908,0,4492_7778195_6027101,4492_165
4486_88186,340,4492_6099,Jobstown,4619,0,4492_7778195_6027108,4492_168
4486_88252,340,4492_61,Shaw street,1176,0,4492_7778195_9001006,4492_1
4486_88175,341,4492_610,Phoenix Pk,14156,1,4492_7778195_1011008,4492_23
4486_88186,340,4492_6100,Jobstown,4734,0,4492_7778195_6027109,4492_164
4486_88186,341,4492_6101,Jobstown,8675,0,4492_7778195_3027004,4492_165
4486_88186,342,4492_6102,Jobstown,17914,0,4492_7778195_6027102,4492_164
4486_88186,340,4492_6103,Jobstown,4724,0,4492_7778195_6027110,4492_164
4486_88186,341,4492_6104,Jobstown,8656,0,4492_7778195_3027015,4492_165
4486_88186,340,4492_6105,Jobstown,4778,0,4492_7778195_6027104,4492_164
4486_88186,342,4492_6106,Jobstown,15265,0,4492_7778195_3027011,4492_165
4486_88186,341,4492_6107,Jobstown,12044,0,4492_7778195_6027104,4492_168
4486_88186,341,4492_6108,Jobstown,11964,0,4492_7778195_6027113,4492_164
4486_88186,340,4492_6109,Jobstown,4740,0,4492_7778195_6027111,4492_165
4486_88175,342,4492_611,Phoenix Pk,19363,1,4492_7778195_1011007,4492_23
4486_88186,342,4492_6110,Jobstown,17932,0,4492_7778195_6027107,4492_164
4486_88186,340,4492_6111,Jobstown,4667,0,4492_7778195_6027112,4492_164
4486_88186,341,4492_6112,Jobstown,8526,0,4492_7778195_3027018,4492_165
4486_88186,341,4492_6113,Jobstown,8509,0,4492_7778195_3027019,4492_164
4486_88186,340,4492_6114,Jobstown,4746,0,4492_7778195_6027113,4492_165
4486_88186,342,4492_6115,Jobstown,17896,0,4492_7778195_6027103,4492_168
4486_88186,341,4492_6116,Jobstown,11943,0,4492_7778195_6027105,4492_164
4486_88186,340,4492_6117,Jobstown,577,0,4492_7778195_3027002,4492_165
4486_88186,342,4492_6118,Jobstown,15277,0,4492_7778195_3027012,4492_164
4486_88186,341,4492_6119,Jobstown,8646,0,4492_7778195_3027020,4492_164
4486_88175,340,4492_612,Phoenix Pk,6793,1,4492_7778195_1011015,4492_23
4486_88186,340,4492_6120,Jobstown,619,0,4492_7778195_3027004,4492_165
4486_88186,341,4492_6121,Jobstown,11908,0,4492_7778195_6027102,4492_164
4486_88186,342,4492_6122,Jobstown,15179,0,4492_7778195_3027001,4492_165
4486_88186,340,4492_6123,Jobstown,537,0,4492_7778195_3027006,4492_168
